Order_ID,Customer_ID,Product_ID,Store_ID,Order_Date,Quantity,Discount
38850,4039,1983,68,2025-08-27,5.0,0.1
38851,6226,700,32,2025-02-23,1.0,0.24
38852,6773,1293,85,2026-04-15,6.0,0.12
38853,7868,825,70,2025-04-14,6.0,0.24
38854,7001,1205,95,2025-08-10,1.0,0.1
38855,3033,1324,34,2025-09-03,10.0,0.28
38856,2904,1878,42,2025-12-08,9.0,0.1
38857,1901,1741,10,2025-03-24,8.0,0.08
38858,2538,1608,54,2025-02-23,4.0,0.22
38859,3960,1022,96,2025-11-22,1.0,0.07
38860,1792,664,88,2025-07-28,8.0,0.2
38861,916,599,43,2025-06-25,4.0,0.29
38862,1137,1655,72,2026-01-16,6.0,0.15
38863,2816,1506,37,2025-10-03,8.0,0.26
38864,7097,163,30,2025-04-25,5.0,0.27
38865,155,1130,7,2025-08-20,10.0,0.24
38866,611,46,29,2025-11-18,9.0,0.04
38867,4705,520,61,2025-01-18,4.0,0.25
38868,3961,247,23,2025-11-25,10.0,0.03
38869,6721,1762,15,2025-05-26,6.0,0.06
38870,3572,1491,36,2025-04-24,1.0,0.23
38871,993,1068,18,2026-03-26,5.0,0.02
38872,3220,517,9,2025-12-22,1.0,0.04
38873,239,1240,81,2025-07-25,6.0,0.05
38874,7928,464,45,2026-06-15,5.0,0.19
38875,4326,1384,39,2025-03-23,8.0,0.19
38876,7302,238,53,2026-03-23,3.0,0.09
38877,5658,834,96,2025-12-20,1.0,0.18
38878,4242,1118,83,2025-02-21,8.0,0.11
38879,7595,1203,12,2025-07-29,9.0,0.07
38880,2453,482,99,2026-02-08,6.0,0.25
38881,1971,1276,3,2026-01-15,7.0,0.25
38882,388,596,20,2025-01-25,9.0,0.03
38883,3823,1954,78,2025-04-26,3.0,0.26
38884,4543,1074,7,2026-04-14,8.0,0.14
38885,358,430,17,2025-11-26,10.0,0.23
38886,6192,41,84,2025-02-26,6.0,0.16
38887,7333,1246,68,2025-11-26,6.0,0.28
38888,1688,194,85,2026-06-08,10.0,0.19
38889,7930,685,50,2025-09-02,6.0,0.05
38890,1565,448,30,2025-03-05,8.0,0.04
38891,7502,1105,44,2026-03-23,10.0,0.27
38892,1132,1238,96,2025-05-21,6.0,0.03
38893,6782,1676,47,2025-02-17,4.0,0.23
38894,7382,1160,86,2025-12-17,8.0,0.19
38895,689,1615,89,2025-01-25,5.0,0.06
38896,7025,114,58,2025-10-19,10.0,0.22
38897,2219,1733,42,2026-01-28,4.0,0.22
38898,7202,857,24,2025-03-30,4.0,0.02
38899,2535,1335,52,2026-05-09,6.0,0.18
38900,3137,350,14,2025-03-01,4.0,0.26
38901,71,1901,84,2026-03-14,6.0,0.19
38902,5628,1487,83,2025-04-21,6.0,0.27
38903,3016,110,47,2026-06-14,9.0,0.06
38904,6715,634,10,2025-01-09,2.0,0.13
38905,5446,1082,73,2026-03-24,2.0,0.01
38906,5188,626,47,2025-12-02,9.0,0.12
38907,6379,279,76,2025-11-06,5.0,0.02
38908,2764,991,55,2025-09-18,7.0,0.19
38909,866,1824,78,2025-05-22,7.0,0.08
38910,3675,1290,94,2026-01-03,8.0,0.24
38911,7631,1195,99,2025-10-29,1.0,0.21
38912,1656,1658,28,2025-11-29,6.0,0.29
38913,6140,230,21,2025-08-23,2.0,0.14
38914,7727,1511,11,2026-04-15,1.0,0.2
38915,3802,165,81,2025-12-29,1.0,0.12
38916,6574,1126,86,2026-06-23,6.0,0.17
38917,1761,1975,40,2025-05-28,10.0,0.22
38918,6371,954,60,2025-01-29,4.0,0.16
38919,873,546,40,2025-02-20,3.0,0.18
38920,5342,572,86,2026-01-09,8.0,0.21
38921,6198,1938,80,2025-09-08,6.0,0.15
38922,1017,667,15,2026-01-10,1.0,0.2
38923,5772,973,27,2026-01-05,8.0,0.17
38924,5085,1064,58,2025-08-05,4.0,0.16
38925,160,5,70,2026-01-09,9.0,0.14
38926,7109,1467,82,2026-02-10,5.0,0.25
38927,2046,1895,2,2025-01-02,1.0,0.02
38928,7126,1466,4,2026-05-07,2.0,0.2
38929,7003,1936,66,2025-04-16,4.0,0.28
38930,4771,630,48,2025-04-14,6.0,0.03
38931,2259,1394,75,2025-06-24,6.0,0.18
38932,3557,1264,46,2025-06-29,9.0,0.0
38933,782,409,95,2025-09-16,4.0,0.2
38934,3389,1100,66,2026-02-05,3.0,0.17
38935,5426,427,14,2026-04-15,5.0,0.14
38936,3804,341,48,2025-06-26,2.0,0.06
38937,1587,225,79,2025-09-22,8.0,0.0
38938,2641,527,91,2025-03-25,7.0,0.05
38939,20,1369,4,2025-05-19,3.0,0.02
38940,4968,1518,84,2026-04-27,2.0,0.08
38941,6235,236,52,2026-02-06,6.0,0.03
38942,7591,1015,43,2026-04-03,6.0,0.0
38943,1713,102,52,2025-05-09,3.0,0.28
38944,6265,1055,11,2025-04-06,7.0,0.03
38945,172,1442,96,2025-04-15,1.0,0.1
38946,3606,1321,17,2025-10-03,9.0,0.15
38947,4030,585,38,2026-01-15,9.0,0.12
38948,7651,1890,2,2026-02-20,3.0,0.04
38949,2362,430,96,2025-01-05,10.0,0.09
38950,863,1197,42,2025-01-27,7.0,0.09
38951,3919,1058,21,2025-03-11,5.0,0.15
38952,2122,1860,90,2025-12-30,4.0,0.03
38953,393,1420,99,2025-01-03,5.0,0.21
38954,4637,38,52,2025-03-31,2.0,0.21
38955,823,1790,61,2025-06-15,8.0,0.02
38956,2074,1722,94,2025-07-07,6.0,0.29
38957,544,1707,100,2025-10-08,1.0,0.28
38958,7076,1329,57,2025-11-22,6.0,0.27
38959,890,377,51,2025-09-22,7.0,0.06
38960,1791,1362,90,2025-06-30,1.0,0.18
38961,6601,1488,36,2025-03-10,6.0,0.08
38962,6669,1717,26,2026-03-05,6.0,0.11
38963,3550,1715,24,2025-05-22,2.0,0.29
38964,6031,625,15,2025-06-26,9.0,0.16
38965,1788,1669,67,2025-01-07,2.0,0.12
38966,4226,859,34,2025-05-31,3.0,0.06
38967,7483,1753,9,2025-01-15,7.0,0.14
38968,4712,304,10,2025-07-21,9.0,0.25
38969,185,557,20,2025-12-20,2.0,0.07
38970,4964,1458,64,2025-08-22,7.0,0.04
38971,1384,1974,88,2025-06-14,9.0,0.18
38972,826,748,67,2025-11-11,1.0,0.17
38973,2663,175,12,2025-01-28,9.0,0.27
38974,1923,19,33,2025-04-21,3.0,0.14
38975,1998,342,74,2025-08-03,8.0,0.03
38976,2563,1622,33,2025-12-30,10.0,0.17
38977,7413,377,85,2026-06-11,2.0,0.09
38978,3010,106,96,2025-06-28,3.0,0.01
38979,4677,1519,97,2026-03-26,5.0,0.13
38980,7292,986,17,2025-12-11,5.0,0.03
38981,2829,146,75,2025-09-21,5.0,0.02
38982,525,1403,85,2025-02-09,7.0,0.03
38983,2740,1265,56,2026-02-03,9.0,0.15
38984,6649,99,94,2026-01-04,1.0,0.01
38985,1657,1214,34,2025-01-08,9.0,0.09
38986,5231,1224,65,2025-08-31,8.0,0.07
38987,3534,976,65,2026-05-05,10.0,0.02
38988,554,633,1,2025-12-13,6.0,0.3
38989,2823,875,2,2025-01-10,8.0,0.29
38990,5326,1925,13,2025-05-12,2.0,0.04
38991,6570,1931,60,2025-10-21,2.0,0.25
38992,4512,192,4,2025-06-16,5.0,0.17
38993,7831,856,6,2025-02-23,2.0,0.12
38994,2347,1921,79,2025-05-09,9.0,0.09
38995,586,833,12,2026-03-21,7.0,0.19
38996,4248,1606,77,2025-04-08,9.0,0.23
38997,1774,165,93,2025-11-08,3.0,0.26
38998,4766,1651,3,2025-08-07,10.0,0.0
38999,1719,536,52,2025-03-09,6.0,0.06
39000,3450,1516,17,2025-11-08,10.0,0.28
39001,5671,217,57,2026-02-25,10.0,0.02
39002,5204,776,33,2025-05-28,9.0,0.01
39003,984,816,58,2025-04-19,9.0,0.22
39004,6987,504,18,2025-02-01,1.0,0.3
39005,6532,984,97,2025-06-05,4.0,0.23
39006,1387,1372,82,2025-09-07,6.0,0.29
39007,5153,244,44,2026-03-03,1.0,0.19
39008,479,1270,46,2025-05-13,6.0,0.11
39009,2444,1745,20,2025-05-14,8.0,0.21
39010,6650,1857,10,2025-03-31,1.0,0.01
39011,5034,859,48,2025-06-27,6.0,0.2
39012,258,123,24,2025-07-22,7.0,0.1
39013,1564,1455,58,2026-03-28,7.0,0.25
39014,5701,247,12,2025-12-11,1.0,0.14
39015,3332,647,25,2026-06-04,6.0,0.27
39016,645,576,20,2025-03-07,2.0,0.2
39017,3510,276,15,2025-10-18,1.0,0.28
39018,5864,1379,82,2025-03-25,6.0,0.21
39019,5701,311,71,2025-11-23,9.0,0.26
39020,2914,142,3,2026-03-14,10.0,0.29
39021,29,1269,76,2026-03-29,5.0,0.1
39022,3155,571,46,2026-04-22,7.0,0.17
39023,1714,1012,5,2025-07-26,10.0,0.03
39024,1122,407,38,2026-03-04,1.0,0.18
39025,4058,984,74,2026-01-09,7.0,0.02
39026,6293,885,52,2025-04-25,7.0,0.09
39027,2750,468,85,2025-06-11,7.0,0.03
39028,6913,19,40,2026-05-29,8.0,0.11
39029,273,578,69,2026-05-10,7.0,0.13
39030,5300,1585,53,2025-06-15,9.0,0.05
39031,5740,1815,92,2025-03-22,4.0,0.18
39032,7988,121,86,2025-08-05,8.0,0.06
39033,4082,1106,28,2025-06-06,1.0,0.26
39034,1974,1272,88,2025-05-20,10.0,0.14
39035,1982,463,7,2025-01-27,4.0,0.26
39036,1409,668,33,2025-02-02,4.0,0.17
39037,6876,804,17,2025-08-11,5.0,0.29
39038,5446,926,32,2026-02-03,7.0,0.28
39039,2954,1458,41,2025-02-20,4.0,0.22
39040,5771,1722,89,2025-12-22,7.0,0.2
39041,1206,209,65,2026-03-12,1.0,0.09
39042,142,329,47,2025-03-18,10.0,0.09
39043,596,1846,50,2025-07-06,6.0,0.21
39044,73,335,56,2026-05-30,9.0,0.16
39045,1424,508,21,2025-02-17,7.0,0.04
39046,3293,1170,63,2025-08-10,7.0,0.03
39047,3965,168,50,2026-04-14,6.0,0.23
39048,4237,550,59,2026-06-09,10.0,0.23
39049,6395,793,5,2025-12-05,5.0,0.18
39050,4851,314,23,2025-07-24,7.0,0.18
39051,1407,1300,64,2026-05-22,9.0,0.15
39052,7604,761,40,2026-03-23,6.0,0.04
39053,205,660,65,2026-05-03,9.0,0.23
39054,2382,811,85,2025-11-22,2.0,0.13
39055,7954,1027,27,2025-03-29,10.0,0.28
39056,5753,1007,90,2026-05-20,3.0,0.1
39057,7893,742,88,2025-09-23,8.0,0.15
39058,98,348,54,2025-04-06,6.0,0.12
39059,2290,854,92,2026-04-23,2.0,0.15
39060,947,1564,52,2025-10-25,1.0,0.2
39061,6117,1351,80,2026-02-21,7.0,0.19
39062,4012,1127,5,2025-05-04,10.0,0.16
39063,3899,1340,83,2025-08-01,6.0,0.12
39064,5330,325,94,2025-02-27,1.0,0.21
39065,3324,1160,73,2026-06-18,9.0,0.0
39066,2771,485,60,2026-04-28,6.0,0.05
39067,5955,124,55,2025-04-19,5.0,0.12
39068,3259,1845,28,2025-03-21,7.0,0.18
39069,7680,583,85,2025-10-23,1.0,0.12
39070,3160,795,16,2025-10-04,8.0,0.15
39071,91,1368,89,2025-06-02,2.0,0.24
39072,2831,609,9,2025-08-29,7.0,0.08
39073,1260,149,28,2025-03-16,5.0,0.15
39074,5420,184,96,2025-05-22,1.0,0.25
39075,5860,353,8,2025-07-19,9.0,0.11
39076,3863,536,29,2025-01-02,1.0,0.25
39077,220,824,12,2025-04-13,4.0,0.02
39078,7592,742,12,2025-04-30,5.0,0.06
39079,3668,187,59,2025-09-16,10.0,0.05
39080,3338,1754,55,2025-10-30,9.0,0.09
39081,7844,1872,71,2026-02-27,10.0,0.3
39082,2935,1397,51,2026-05-03,4.0,0.02
39083,5750,1577,25,2025-04-03,9.0,0.23
39084,192,225,52,2025-11-03,4.0,0.02
39085,6353,1634,50,2025-11-02,8.0,0.01
39086,6488,642,10,2025-11-04,8.0,0.19
39087,2331,17,1,2025-11-25,9.0,0.25
39088,3666,169,19,2025-04-12,1.0,0.28
39089,3070,1092,24,2026-03-07,5.0,0.04
39090,4831,782,35,2026-05-31,3.0,0.0
39091,4289,523,99,2026-03-04,8.0,0.12
39092,4424,1153,19,2025-05-19,4.0,0.2
39093,2031,867,30,2026-06-06,7.0,0.27
39094,7741,1214,60,2025-09-24,2.0,0.05
39095,7052,754,73,2026-01-28,5.0,0.04
39096,6268,91,42,2026-05-20,2.0,0.06
39097,4526,1972,82,2025-07-31,9.0,0.11
39098,4769,1595,68,2025-06-26,1.0,0.18
39099,976,1752,97,2025-02-24,9.0,0.0
39100,5080,1729,23,2025-01-10,1.0,0.22
39101,7003,1158,90,2025-08-08,9.0,0.02
39102,34,123,10,2025-12-24,3.0,0.07
39103,1431,1519,18,2025-12-23,5.0,0.22
39104,4968,1554,22,2025-06-03,5.0,0.05
39105,2850,891,72,2025-06-29,10.0,0.01
39106,3788,702,44,2026-06-10,8.0,0.14
39107,1130,285,74,2025-09-23,5.0,0.22
39108,579,960,100,2026-05-20,9.0,0.03
39109,2977,969,17,2025-06-11,8.0,0.0
39110,2463,1154,100,2026-01-13,6.0,0.14
39111,611,1140,98,2025-04-22,2.0,0.08
39112,6905,1340,1,2025-10-17,4.0,0.13
39113,3761,1080,66,2025-08-10,2.0,0.25
39114,3709,538,54,2026-04-21,7.0,0.11
39115,5148,1303,56,2025-08-26,9.0,0.12
39116,7079,556,58,2026-04-24,2.0,0.06
39117,6220,160,64,2025-08-25,8.0,0.25
39118,5936,1246,65,2026-02-10,2.0,0.24
39119,4343,1078,31,2025-01-21,6.0,0.14
39120,6805,240,54,2026-05-12,5.0,0.1
39121,3586,1190,75,2026-05-25,2.0,0.28
39122,6332,643,88,2025-05-13,3.0,0.2
39123,7958,180,98,2026-01-06,4.0,0.07
39124,270,160,73,2025-10-10,3.0,0.12
39125,4101,894,80,2026-01-03,4.0,0.16
39126,6414,1941,80,2025-12-10,10.0,0.08
39127,7614,168,72,2025-08-11,4.0,0.01
39128,7509,721,13,2025-09-25,4.0,0.2
39129,787,857,69,2025-12-02,8.0,0.18
39130,1496,15,78,2026-05-14,5.0,0.05
39131,4811,219,52,2025-08-29,3.0,0.14
39132,7094,744,51,2026-03-11,10.0,0.18
39133,262,982,15,2025-05-28,3.0,0.15
39134,5624,531,16,2025-11-10,8.0,0.2
39135,78,1229,88,2026-02-03,9.0,0.07
39136,3619,1817,38,2026-06-02,4.0,0.26
39137,21,589,25,2026-05-19,3.0,0.19
39138,6062,1253,52,2025-02-18,2.0,0.27
39139,5381,756,68,2025-12-23,7.0,0.23
39140,31,1734,85,2025-06-26,7.0,0.08
39141,12,464,34,2025-01-09,3.0,0.25
39142,41,404,41,2025-07-23,3.0,0.06
39143,3808,1751,9,2025-12-31,5.0,0.02
39144,3544,151,19,2025-12-23,6.0,0.25
39145,5951,1751,8,2025-01-30,3.0,0.28
39146,1398,1037,56,2025-04-23,1.0,0.05
39147,477,1830,25,2025-11-29,9.0,0.17
39148,284,753,98,2025-10-21,8.0,0.09
39149,3210,802,65,2025-10-29,7.0,0.3
39150,6259,1620,63,2025-09-12,1.0,0.12
39151,5462,1136,6,2025-01-18,8.0,0.2
39152,6123,1348,30,2025-11-20,10.0,0.15
39153,1434,1984,33,2026-02-10,4.0,0.07
39154,7993,490,52,2026-03-14,3.0,0.18
39155,3200,107,12,2025-06-25,3.0,0.07
39156,1644,1050,46,2025-12-12,9.0,0.17
39157,20,1348,62,2025-05-31,1.0,0.2
39158,5784,1126,17,2026-06-08,1.0,0.25
39159,4637,1704,79,2026-06-04,9.0,0.19
39160,277,783,71,2026-02-15,5.0,0.08
39161,6887,408,53,2025-02-04,7.0,0.22
39162,692,1739,68,2025-03-24,9.0,0.03
39163,4157,845,18,2026-05-05,2.0,0.02
39164,3724,473,32,2026-05-22,10.0,0.12
39165,466,1750,30,2025-02-06,9.0,0.27
39166,6192,1536,19,2025-05-22,10.0,0.29
39167,849,801,14,2025-12-04,1.0,0.18
39168,4021,419,90,2025-09-17,3.0,0.06
39169,7883,1505,90,2025-09-25,3.0,0.28
39170,4646,431,92,2025-06-26,3.0,0.14
39171,3198,461,75,2025-06-24,9.0,0.06
39172,7662,1717,91,2025-04-20,5.0,0.17
39173,4347,1068,74,2025-05-29,2.0,0.22
39174,5322,1431,84,2025-10-07,5.0,0.06
39175,4803,768,100,2025-09-23,1.0,0.14
39176,5887,1463,41,2025-04-11,6.0,0.27
39177,479,1717,24,2025-01-20,8.0,0.14
39178,7606,984,60,2025-09-08,4.0,0.04
39179,2198,80,60,2025-12-30,1.0,0.08
39180,2960,964,82,2025-01-30,3.0,0.16
39181,5931,1025,41,2026-01-03,8.0,0.07
39182,5753,286,99,2025-06-29,3.0,0.13
39183,3137,1009,43,2025-07-04,10.0,0.12
39184,6784,79,47,2026-01-01,9.0,0.07
39185,7967,1973,15,2025-03-10,5.0,0.22
39186,6036,475,4,2025-05-28,2.0,0.28
39187,5192,309,84,2026-03-17,1.0,0.2
39188,8,1042,62,2026-03-14,4.0,0.25
39189,1521,981,9,2025-02-14,4.0,0.2
39190,2610,1238,12,2026-05-10,7.0,0.06
39191,4238,800,73,2025-11-06,9.0,0.12
39192,7854,366,62,2026-04-02,5.0,0.12
39193,2725,987,27,2026-05-22,9.0,0.3
39194,5546,614,41,2025-11-12,6.0,0.04
39195,1604,922,7,2025-04-04,1.0,0.17
39196,2619,413,49,2025-11-01,4.0,0.05
39197,2934,353,56,2025-12-20,3.0,0.28
39198,4068,1291,49,2025-08-01,1.0,0.24
39199,5446,1859,22,2026-01-08,6.0,0.28
39200,3170,1705,40,2025-03-14,2.0,0.07
39201,5625,1680,67,2025-04-19,4.0,0.22
39202,1257,750,87,2025-11-15,6.0,0.04
39203,4044,803,22,2025-05-12,1.0,0.16
39204,3343,114,31,2025-08-05,3.0,0.29
39205,559,1757,70,2026-01-07,9.0,0.27
39206,7168,1385,10,2025-11-24,10.0,0.21
39207,3486,1050,12,2025-12-08,3.0,0.18
39208,7702,842,11,2025-12-27,3.0,0.23
39209,4331,213,87,2026-03-15,10.0,0.24
39210,4335,466,61,2025-06-23,8.0,0.07
39211,3815,1887,40,2025-12-23,10.0,0.09
39212,2029,413,92,2025-10-30,1.0,0.27
39213,1407,1,55,2026-06-12,8.0,0.29
39214,2421,1530,90,2026-03-22,7.0,0.03
39215,5985,1535,39,2026-03-03,7.0,0.21
39216,1429,1443,88,2025-08-07,9.0,0.22
39217,3390,624,41,2026-04-06,7.0,0.11
39218,6513,1277,88,2025-12-20,8.0,0.24
39219,6359,407,43,2025-01-15,6.0,0.25
39220,1415,1013,49,2026-03-23,4.0,0.07
39221,1077,1492,70,2025-07-19,5.0,0.0
39222,1731,1263,42,2026-04-13,4.0,0.21
39223,5967,795,61,2025-11-15,8.0,0.25
39224,5892,1550,95,2025-12-28,8.0,0.16
39225,6983,432,77,2025-03-16,8.0,0.06
39226,4667,994,73,2026-04-05,3.0,0.19
39227,6166,1384,20,2025-05-03,3.0,0.25
39228,5329,419,55,2025-10-21,10.0,0.23
39229,3524,622,48,2025-01-27,9.0,0.29
39230,2738,557,33,2026-05-29,9.0,0.19
39231,5990,1738,59,2026-02-03,5.0,0.07
39232,6188,243,45,2026-06-19,7.0,0.05
39233,1342,1180,70,2025-10-24,5.0,0.08
39234,5761,1857,10,2025-05-29,6.0,0.03
39235,5808,338,97,2025-12-08,3.0,0.01
39236,6733,1065,23,2026-05-15,8.0,0.02
39237,2406,1434,34,2025-01-17,6.0,0.14
39238,2902,58,46,2025-03-31,6.0,0.22
39239,7303,1481,34,2025-06-19,9.0,0.12
39240,3869,1663,55,2025-06-25,3.0,0.11
39241,5106,1639,31,2026-06-14,8.0,0.04
39242,6694,1845,75,2026-03-22,7.0,0.29
39243,5645,1703,3,2025-02-16,5.0,0.1
39244,1180,899,38,2025-01-21,1.0,0.05
39245,5307,328,30,2026-04-15,3.0,0.15
39246,2462,1903,48,2025-05-07,10.0,0.08
39247,1745,1778,99,2026-06-02,5.0,0.09
39248,4770,1527,46,2025-12-11,10.0,0.13
39249,3504,867,46,2025-03-13,2.0,0.15
39250,5467,1252,62,2026-03-22,5.0,0.14
39251,7487,1991,46,2025-05-08,8.0,0.19
39252,2805,1580,90,2025-02-05,10.0,0.12
39253,3181,389,54,2025-08-07,5.0,0.18
39254,7830,121,3,2026-03-08,5.0,0.16
39255,1072,1008,69,2026-05-31,1.0,0.27
39256,2957,698,29,2026-03-31,1.0,0.1
39257,6477,212,39,2026-06-14,3.0,0.14
39258,5698,1061,49,2026-03-26,4.0,0.28
39259,552,627,67,2026-01-29,10.0,0.01
39260,5960,540,86,2026-03-23,2.0,0.17
39261,126,1336,73,2025-06-24,5.0,0.18
39262,4921,198,21,2025-03-10,3.0,0.17
39263,7943,658,60,2025-01-18,6.0,0.13
39264,7477,233,35,2026-04-26,8.0,0.06
39265,3535,955,5,2025-10-17,4.0,0.16
39266,6229,1992,3,2026-02-03,8.0,0.19
39267,1627,242,81,2026-05-25,9.0,0.05
39268,1788,89,1,2025-02-03,10.0,0.19
39269,3259,761,71,2025-04-29,7.0,0.09
39270,3622,1724,86,2025-09-03,1.0,0.25
39271,2036,103,86,2025-05-11,3.0,0.26
39272,7214,1320,61,2025-09-26,2.0,0.29
39273,1440,1639,62,2025-04-22,1.0,0.3
39274,7657,1319,20,2025-07-18,5.0,0.18
39275,2296,990,72,2025-05-09,6.0,0.14
39276,6739,821,13,2026-05-31,8.0,0.28
39277,7985,573,18,2025-01-04,7.0,0.0
39278,2690,1576,25,2025-10-05,2.0,0.0
39279,5678,892,52,2026-06-03,5.0,0.06
39280,3884,91,33,2025-01-14,4.0,0.19
39281,7803,1962,46,2025-03-13,3.0,0.11
39282,3492,1583,72,2026-03-13,3.0,0.23
39283,2600,686,19,2026-06-05,10.0,0.0
39284,2708,473,50,2025-12-24,10.0,0.01
39285,2833,821,53,2026-02-13,10.0,0.06
39286,1175,1292,49,2026-05-01,5.0,0.01
39287,3766,1888,100,2025-09-04,10.0,0.09
39288,5337,1661,2,2025-03-22,2.0,0.16
39289,3315,1940,82,2025-07-06,5.0,0.11
39290,7355,1693,11,2025-05-15,10.0,0.06
39291,1618,1554,43,2026-03-17,9.0,0.11
39292,1347,1972,28,2025-03-18,6.0,0.26
39293,4162,1546,46,2026-05-19,8.0,0.26
39294,3359,1753,31,2025-03-10,6.0,0.02
39295,4883,891,40,2025-05-16,7.0,0.19
39296,5790,947,50,2025-12-21,9.0,0.24
39297,84,1796,1,2025-02-24,6.0,0.11
39298,5135,260,2,2025-12-03,2.0,0.22
39299,6822,983,41,2025-03-08,4.0,0.03
39300,6225,1237,52,2025-03-02,10.0,0.2
39301,3583,1245,17,2025-06-04,4.0,0.13
39302,572,423,99,2026-05-09,6.0,0.1
39303,4229,933,80,2025-07-05,6.0,0.04
39304,7259,1682,20,2026-02-23,5.0,0.09
39305,5091,1884,62,2026-04-17,5.0,0.26
39306,4754,1369,52,2026-02-09,10.0,0.1
39307,6147,1795,39,2025-08-08,9.0,0.05
39308,7732,1345,6,2025-06-09,6.0,0.14
39309,101,402,63,2025-09-17,3.0,0.15
39310,5198,1449,71,2026-02-21,8.0,0.0
39311,1886,646,47,2025-01-02,9.0,0.15
39312,935,1689,53,2025-07-10,6.0,0.24
39313,835,181,53,2026-01-26,7.0,0.08
39314,1713,1667,8,2026-06-09,5.0,0.23
39315,2060,824,9,2025-06-01,1.0,0.2
39316,279,1517,39,2026-01-20,4.0,0.26
39317,3436,1201,6,2026-03-24,3.0,0.17
39318,3794,134,25,2025-01-20,3.0,0.08
39319,288,952,31,2025-05-15,2.0,0.03
39320,7991,1943,17,2025-12-06,10.0,0.08
39321,2908,467,94,2025-11-11,2.0,0.01
39322,3121,1260,94,2025-06-16,10.0,0.1
39323,6189,494,77,2025-01-25,7.0,0.22
39324,1760,1262,28,2026-03-10,6.0,0.09
39325,7140,1303,26,2026-05-27,8.0,0.16
39326,4518,1129,57,2025-12-11,2.0,0.1
39327,1607,1716,26,2026-04-03,8.0,0.08
39328,5014,88,2,2025-01-29,7.0,0.2
39329,1406,1513,62,2025-06-24,10.0,0.19
39330,3003,639,32,2025-10-07,7.0,0.03
39331,2049,1701,94,2026-04-07,9.0,0.04
39332,4686,1748,72,2025-03-07,9.0,0.08
39333,3859,859,50,2025-12-09,9.0,0.13
39334,3367,597,92,2025-10-24,9.0,0.18
39335,5087,960,37,2025-12-22,7.0,0.14
39336,265,1167,9,2026-04-22,6.0,0.04
39337,7181,1675,79,2025-12-18,8.0,0.2
39338,7112,923,66,2026-05-25,5.0,0.07
39339,5919,741,20,2025-12-17,2.0,0.25
39340,2156,1001,74,2025-03-12,1.0,0.01
39341,780,314,78,2026-03-02,8.0,0.16
39342,4707,1720,61,2025-09-30,8.0,0.21
39343,2059,435,94,2025-06-02,2.0,0.13
39344,62,1621,5,2026-06-04,3.0,0.16
39345,6110,1664,31,2025-04-18,7.0,0.07
39346,1767,1304,50,2025-03-02,7.0,0.22
39347,2327,172,86,2025-03-10,8.0,0.18
39348,6199,142,73,2025-02-13,2.0,0.11
39349,2095,1196,32,2025-02-03,5.0,0.1
39350,7644,505,72,2025-02-15,8.0,0.05
39351,4709,140,62,2025-09-22,2.0,0.18
39352,3014,1687,64,2026-02-15,7.0,0.18
39353,5118,1967,78,2025-05-29,2.0,0.27
39354,2301,66,88,2025-03-04,2.0,0.2
39355,6087,992,45,2026-05-06,4.0,0.25
39356,3724,964,43,2026-01-14,1.0,0.25
39357,6808,1539,59,2025-07-14,7.0,0.06
39358,4677,1875,89,2025-10-24,1.0,0.22
39359,1691,1035,96,2025-11-12,1.0,0.02
39360,2589,1550,19,2026-03-14,3.0,0.19
39361,2650,1092,92,2025-11-18,2.0,0.22
39362,7895,1276,38,2026-02-09,6.0,0.08
39363,5413,1836,74,2025-11-03,5.0,0.13
39364,5363,988,96,2025-06-03,8.0,0.2
39365,5943,647,77,2025-07-15,3.0,0.13
39366,4621,637,19,2026-03-16,8.0,0.23
39367,2311,1280,73,2026-03-27,7.0,0.2
39368,2867,1139,10,2025-02-12,5.0,0.0
39369,7010,1173,39,2025-03-23,2.0,0.23
39370,2924,1925,83,2025-12-19,8.0,0.15
39371,772,1451,2,2025-06-02,4.0,0.06
39372,7560,284,10,2026-04-24,6.0,0.15
39373,4561,1793,21,2025-11-09,1.0,0.01
39374,3640,1404,65,2025-08-09,8.0,0.19
39375,2653,1906,6,2025-05-13,8.0,0.12
39376,5059,1737,76,2025-12-06,8.0,0.24
39377,267,447,34,2025-08-30,5.0,0.14
39378,2549,1291,99,2025-12-22,8.0,0.05
39379,2863,1692,33,2025-09-20,4.0,0.16
39380,7555,1573,41,2025-01-05,10.0,0.24
39381,5091,599,98,2025-04-11,3.0,0.29
39382,5873,1437,76,2026-02-25,10.0,0.0
39383,983,93,53,2026-06-19,10.0,0.27
39384,4446,1840,24,2025-10-22,2.0,0.18
39385,6031,404,23,2026-01-10,9.0,0.21
39386,1338,628,40,2026-05-22,3.0,0.29
39387,5728,192,77,2026-02-12,1.0,0.17
39388,6443,897,80,2025-07-09,1.0,0.22
39389,7071,569,19,2026-04-03,2.0,0.01
39390,5188,1777,97,2025-09-16,8.0,0.04
39391,5903,1361,8,2025-05-09,6.0,0.22
39392,5470,312,8,2026-05-24,9.0,0.07
39393,969,1911,5,2025-08-05,5.0,0.19
39394,4744,1457,90,2025-04-03,9.0,0.22
39395,4489,558,77,2025-01-22,7.0,0.0
39396,931,1378,54,2025-11-24,2.0,0.02
39397,2621,124,87,2025-04-13,7.0,0.24
39398,3569,733,9,2026-05-02,10.0,0.03
39399,5393,120,66,2025-10-19,5.0,0.15
